drug,candidate,score,raw_path,display_path,candidate_foreground,candidate_sharpness,candidate_contrast,candidate_saturation,candidate_mean_r,candidate_mean_g,candidate_mean_b,candidate_std_r,candidate_std_g,candidate_std_b,candidate_blockiness,real_ref_foreground,real_ref_sharpness,real_ref_contrast,real_ref_saturation,real_ref_mean_r,real_ref_mean_g,real_ref_mean_b,real_ref_std_r,real_ref_std_g,real_ref_std_b,real_ref_blockiness
anisomycin,12,-0.4516794192939235,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_012_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_012_display.png,0.5117225646972656,0.06680791079998016,0.9269950985908508,0.2159498929977417,0.24128776788711548,0.25397351384162903,0.17188438773155212,0.23078525066375732,0.2587372064590454,0.18761798739433289,0.48739537596702576,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,13,-1.1475347342300537,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_013_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_013_display.png,0.8254776000976562,0.06285808235406876,0.9170868396759033,0.30990368127822876,0.3280126452445984,0.3553774356842041,0.17949654161930084,0.1924690157175064,0.21318407356739044,0.2200329303741455,0.5035092234611511,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,14,-2.8544107083391603,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_014_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_014_display.png,0.09369659423828125,0.021398348733782768,0.8753970861434937,0.0552840456366539,0.06760961562395096,0.062097299844026566,0.06540122628211975,0.15225626528263092,0.1471296101808548,0.10715769976377487,0.48645731806755066,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,15,-1.405575179011379,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_015_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_015_display.png,0.8706512451171875,0.07831891626119614,0.9471405148506165,0.39616158604621887,0.3091917335987091,0.39253997802734375,0.14440268278121948,0.19832082092761993,0.22317399084568024,0.22655726969242096,0.5128849148750305,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,16,-2.5274639933126597,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_016_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_016_display.png,0.14012908935546875,0.025046728551387787,0.9182463884353638,0.06031737104058266,0.0777869001030922,0.07816004008054733,0.05923553556203842,0.175965815782547,0.17057396471500397,0.1264883577823639,0.491567999124527,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,17,-2.041063238444845,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_017_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_017_display.png,0.2012939453125,0.034833066165447235,0.9366271495819092,0.08757425844669342,0.10450799763202667,0.10723472386598587,0.07412190735340118,0.18026746809482574,0.199646458029747,0.14308790862560272,0.5268106460571289,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,18,-1.1849298071291514,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_018_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_018_display.png,0.8717803955078125,0.06246664375066757,0.8770216703414917,0.2916107475757599,0.3090395927429199,0.27844470739364624,0.1542661041021347,0.16981874406337738,0.1640080064535141,0.20865167677402496,0.507635235786438,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,19,-1.7292613100645142,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_019_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_019_display.png,0.2724418640136719,0.038869112730026245,0.8730182647705078,0.1075480580329895,0.11708546429872513,0.13740305602550507,0.09112992137670517,0.17141607403755188,0.2092294991016388,0.14506399631500244,0.5054308772087097,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,20,-3.089182029765687,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_020_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_020_display.png,0.04898834228515625,0.023262962698936462,0.9003778100013733,0.05058927461504936,0.025311261415481567,0.031246881932020187,0.047128066420555115,0.12237998843193054,0.12178931385278702,0.09245514869689941,0.4590142071247101,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,21,-1.5095246744635662,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_021_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_021_display.png,0.9053306579589844,0.07622135430574417,0.8745761513710022,0.35524609684944153,0.353503942489624,0.37731248140335083,0.1518258899450302,0.17509721219539642,0.19747993350028992,0.20030824840068817,0.5090780854225159,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,22,-3.1789082922065504,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_022_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_022_display.png,0.078125,0.01746036671102047,0.8559033274650574,0.04810519888997078,0.028918350115418434,0.03358948603272438,0.03991072624921799,0.11834894865751266,0.12797214090824127,0.09804088622331619,0.4946995973587036,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,23,-1.0525121531484467,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_023_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_023_display.png,0.8502235412597656,0.06533227860927582,0.891715407371521,0.3004142642021179,0.3043268024921417,0.26844465732574463,0.13646893203258514,0.17596960067749023,0.16443882882595062,0.21295315027236938,0.5084064602851868,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,24,-2.183452039482538,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_024_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_024_display.png,0.17446136474609375,0.03359239548444748,0.9452257752418518,0.09079965949058533,0.08112286031246185,0.10331977903842926,0.07042107731103897,0.18179374933242798,0.19871550798416138,0.13919596374034882,0.5002241730690002,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,25,-1.6225775229381687,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_025_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_025_display.png,0.2626152038574219,0.04196669161319733,0.9068382382392883,0.12289005517959595,0.1398972123861313,0.13726408779621124,0.11856381595134735,0.20639470219612122,0.20788617432117462,0.1485971361398697,0.5115143656730652,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,26,-2.762777757058483,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_026_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_026_display.png,0.109039306640625,0.021435920149087906,0.9326182007789612,0.05369514599442482,0.06454751640558243,0.059883732348680496,0.054792653769254684,0.16572357714176178,0.1574845314025879,0.12781372666358948,0.46493279933929443,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,27,-4.6608815627984725,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_027_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_027_display.png,0.9333419799804688,0.08045056462287903,0.8979142308235168,0.40755200386047363,0.35609400272369385,0.386537104845047,0.1423167884349823,0.18024371564388275,0.19614507257938385,0.22466467320919037,0.5012935400009155,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,28,-0.313320825416915,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_028_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_028_display.png,0.5554046630859375,0.0631696879863739,0.9003262519836426,0.2079528272151947,0.24012812972068787,0.24934306740760803,0.15350094437599182,0.21331742405891418,0.23809300363063812,0.19025075435638428,0.4983806908130646,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
anisomycin,29,-1.263217707628658,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_029_raw.png,CPFLOW/comparison_outputs/full44_imageft2_morphology_candidates/images/anisomycin/candidate_029_display.png,0.3690299987792969,0.04270389676094055,0.8665388226509094,0.13695740699768066,0.15387558937072754,0.16286370158195496,0.12197040021419525,0.18893958628177643,0.20525595545768738,0.15520678460597992,0.48632991313934326,0.5993461608886719,0.06662949919700623,0.9252108335494995,0.23163125663995743,0.23270731419324875,0.23491361737251282,0.11240071430802345,0.19586677104234695,0.19961078464984894,0.1920841708779335,0.496023565530777
